paperId,title,year,venue,citationCount,abstract,source,pre_score,include
1981fdfc760b875512568e2417791ee66f1936b0,Constrained Reinforcement Learning for Vehicle Motion Planning with Topological Reachability Analysis,2022,Robotics,36,"Rule-based traditional motion planning methods usually perform well with prior knowledge of the macro-scale environments but encounter challenges in unknown and uncertain environments. Deep reinforcement learning (DRL) is a solution that can effectively deal with micro-scale unknown and uncertain environments. Nevertheless, DRL is unstable and lacks interpretability. Therefore, it raises a new challenge: how to combine the effectiveness and overcome the drawbacks of the two methods while guarant",constrained_rl,2,n/a
d93a255e9e94d2f718e83600fd20b4e0373be43c,Deep Reinforcement Learning for Trajectory Path Planning and Distributed Inference in Resource-Constrained UAV Swarms,2022,IEEE Internet of Things Journal,54,"The deployment flexibility and maneuverability of unmanned aerial vehicles (UAVs) increased their adoption in various applications, such as wildfire tracking, border monitoring, etc. In many critical applications, UAVs capture images and other sensory data and then send the captured data to remote servers for inference and data processing tasks. However, this approach is not always practical in real-time applications due to the connection instability, limited bandwidth, and end-to-end latency. O",constrained_rl,2,n/a
f094d0b03f004b05b33228f4517ef7eef3bd80a0,Energy-oriented Routing Strategy of Electric Vehicle: An End-to-End Reinforcement Learning Approach,2022,2022 6th CAA International Conference on Vehicular Control and Intelligence (CVCI),3,"Electrification of trucks and vans is an effective way to reduce the cost of last-mile logistics due to their high maneuverability and lowered carbon emissions. However, the limited driving range of electric vehicle (EV) and constrained charging stations bring great challenge to delivery services' routing problem. In this paper, we propose an efficient reinforcement learning based routing method for electric logistic vehicles to reduce the energy consumption while meeting some constraints. First",ev_routing,2,n/a
48c9cbaa50b1dc3bcca69a57019782a0b599bb21,Solve routing problems with a residual edge-graph attention neural network,2021,Neurocomputing,92,"For NP-hard combinatorial optimization problems, it is usually difficult to find high-quality solutions in polynomial time. The design of either an exact algorithm or an approximate algorithm for these problems often requires significantly specialized knowledge. Recently, deep learning methods provide new directions to solve such problems. In this paper, an end-to-end deep reinforcement learning framework is proposed to solve this type of combinatorial optimization problems. This framework can b",gnn_rl,2,n/a
fb3f67467497b354ef07ef51b2715e694db4544a,GRouting: Dynamic Routing for LEO Satellite Networks with Graph-based Deep Reinforcement Learning,2021,2021 4th International Conference on Hot Information-Centric Networking (HotICN),19,"The effective and reliable routing for Low Earth Orbit (LEO) satellite networks is intractable. The existing approaches cannot well handle the time-varying topology, frequent link handover, and imbalanced communication load. To tackle these issues, in this paper, we propose GRouting algorithm combining Graph Neural Networks (GNN) with Deep Reinforcement Learning (DRL) to dynamically find the optimal routing paths for LEO satellite networks. First, GNN is employed to learn the representation of s",gnn_rl,2,n/a
bdf881a1f573ddad4cfb03cf58c8eddf87257683,iADA*-RL: Anytime Graph-Based Path Planning with Deep Reinforcement Learning for an Autonomous UAV,2021,Applied Sciences,56,"Path planning algorithms are of paramount importance in guidance and collision systems to provide trustworthiness and safety for operations of autonomous unmanned aerial vehicles (UAV). Previous works showed different approaches mostly focusing on shortest path discovery without a sufficient consideration on local planning and collision avoidance. In this paper, we propose a hybrid path planning algorithm that uses an anytime graph-based path planning algorithm for global planning and deep reinf",gnn_rl,2,n/a
6652233cc6a6f89eacb13f7a755ea49be5b65fee,Reinforcement Learning With Multiple Relational Attention for Solving Vehicle Routing Problems,2021,IEEE Transactions on Cybernetics,105,"In this article, we study the reinforcement learning (RL) for vehicle routing problems (VRPs). Recent works have shown that attention-based RL models outperform recurrent neural network-based methods on these problems in terms of both effectiveness and efficiency. However, existing RL models simply aggregate node embeddings to generate the context embedding without taking into account the dynamic network structures, making them incapable of modeling the state transition and action selection dyna",gnn_rl,2,n/a
4b41a8ca50e8c558a123b2de530c451c2340a079,Connectivity-Aware 3D UAV Path Design With Deep Reinforcement Learning,2021,IEEE Transactions on Vehicular Technology,75,"In this paper, we study the three-dimensional (3D) path planning problem for cellular-connected unmanned aerial vehicle (UAV) taking into account the impact of 3D antenna radiation patterns. The cellular-connected UAV has a mission to travel from an initial location to a destination. In this process, there is a trade-off between the flight time and the expected communication outages duration, which requires planning a suitable route to avoid the weak coverage region. However, as the existing cel",constrained_rl,2,n/a
e462b40789ef904e5b6d8bc4f3201e6fb93320d9,A Deep Reinforcement Learning Algorithm Using Dynamic Attention Model for Vehicle Routing Problems,2020,International Symposium on Intelligence Computation and Applications,88,"Recent researches show that machine learning has the potential to learn better heuristics than the one designed by human for solving combinatorial optimization problems. The deep neural network is used to characterize the input instance for constructing a feasible solution incrementally. Recently, an attention model is proposed to solve routing problems. In this model, the state of an instance is represented by node features that are fixed over time. However, the fact is, the state of an instanc",model_based_rl,2,n/a
7d0d883c57419164cc5bb29611e381db73aa691e,A Hybrid of Deep Reinforcement Learning and Local Search for the Vehicle Routing Problems,2020,IEEE transactions on intelligent transportation systems (Print),144,"Different variants of the Vehicle Routing Problem (VRP) have been studied for decades. State-of-the-art methods based on local search have been developed for VRPs, while still facing problems of slow running time and poor solution quality in the case of large problem size. To overcome these problems, we first propose a novel deep reinforcement learning (DRL) model, which is composed of an actor, an adaptive critic and a routing simulator. The actor, based on the attention mechanism, is designed ",model_based_rl,2,n/a
